Name,Average.coverage,Reference.length
contig-120_99821_1,0.993,143
contig-120_99822_1,0.882,170
contig-120_99828_1,5.329,675
contig-120_99834_1,0.557,539
contig-120_99844_1,1.087,276
contig-120_99845_1,0.556,270
contig-120_99846_1,0.517,290
contig-120_99855_1,0.621,483
contig-120_99856_1,0.185,702
contig-120_99858_1,1.810,158
contig-120_99858_2,17.357,297
contig-120_99865_1,0.651,461
contig-120_99866_1,1.327,324
contig-120_99869_1,0.215,697
contig-120_99871_1,4.385,304
contig-120_99874_2,3.282,312
contig-120_99877_1,0.649,231
contig-120_99883_2,0.655,388
contig-120_99886_1,2.987,240
contig-120_99886_2,5.277,411
contig-120_99890_2,1.297,347
contig-120_99892_1,0.588,510
contig-120_99893_1,1.446,415
contig-120_99894_1,1.511,397
contig-120_99894_2,0.628,239
contig-120_99895_1,0.826,726
contig-120_99898_1,2.492,602
contig-120_99901_1,1.136,264
contig-120_99906_1,0.802,187
contig-120_99915_1,0.588,255
contig-120_99917_1,1.446,415
contig-120_99918_1,1.957,141
contig-120_99918_2,1.345,223
contig-120_99921_1,0.444,675
contig-120_99924_1,2.404,497
contig-120_99928_1,2.348,508
contig-120_99933_1,2.347,703
contig-120_99935_1,6.125,657
contig-120_99940_2,0.964,138
contig-120_99965_1,5.357,392
contig-120_99971_1,0.743,606
contig-120_99972_1,7.596,727
contig-120_99975_1,1.247,722
contig-120_99976_1,1.406,640
contig-120_99978_1,1.361,441
contig-120_99980_1,0.743,202
contig-120_99986_1,0.974,154
contig-120_99994_2,0.875,343
contig-120_99996_1,0.252,564
contig-120_100003_1,13.083,672
contig-120_100004_1,0.900,667
contig-120_100007_1,0.802,187
contig-120_100012_2,1.395,215
contig-120_100016_2,0.761,197
contig-120_100021_1,0.713,421
contig-120_100023_2,1.049,286
contig-120_100026_1,1.875,240
contig-120_100027_2,0.903,486
contig-120_100030_1,2.145,675
contig-120_100031_1,1.376,735
contig-120_100033_1,1.025,439
contig-120_100039_1,0.711,422
contig-120_100041_1,0.600,250
contig-120_100045_2,3.167,612
contig-120_100046_1,5.411,207
contig-120_100046_2,2.875,303
contig-120_100052_1,0.222,676
contig-120_100053_1,0.916,488
contig-120_100055_1,0.593,506
contig-120_100058_1,0.818,550
contig-120_100059_1,4.052,735
contig-120_100063_1,0.904,498
contig-120_100072_1,1.364,220
contig-120_100074_1,0.761,197
contig-120_100082_1,1.623,273
contig-120_100082_2,1.020,294
contig-120_100084_1,1.297,576
contig-120_100086_1,3.249,277
contig-120_100087_2,1.405,195
contig-120_100092_1,1.948,308
contig-120_100094_1,0.877,342
contig-120_100095_1,2.400,500
contig-120_100096_1,0.246,586
contig-120_100104_1,10.793,198
contig-120_100106_1,0.424,354
contig-120_100110_1,2.840,581
contig-120_100114_2,0.652,460
contig-120_100120_1,2.247,267
contig-120_100122_1,15.473,562
contig-120_100123_1,2.758,594
contig-120_100129_1,1.989,735
contig-120_100132_1,16.137,306
contig-120_100133_1,0.537,257
contig-120_100133_2,4.818,428
contig-120_100137_2,4.153,203
contig-120_100137_3,6.132,242
contig-120_100139_2,0.876,314
contig-120_100144_2,0.833,180
contig-120_100146_1,2.891,561
contig-120_100151_1,2.643,454
contig-120_100157_1,1.613,186
contig-120_100157_2,0.828,355
contig-120_100158_1,0.979,613
contig-120_100159_1,7.593,668
contig-120_100165_1,1.653,363
contig-120_100167_1,1.150,652
contig-120_100174_1,2.206,680
contig-120_100178_1,2.643,227
contig-120_100182_1,0.563,263
contig-120_100190_1,0.620,242
contig-120_100204_1,5.789,407
contig-120_100205_1,0.508,524
contig-120_100211_1,2.250,200
contig-120_100213_1,1.701,529
contig-120_100217_1,1.016,574
contig-120_100225_1,2.416,735
contig-120_100231_1,1.641,457
contig-120_100232_1,1.141,263
contig-120_100233_2,1.000,131
contig-120_100236_1,0.893,336
contig-120_100245_1,0.798,376
contig-120_100247_1,0.747,198
contig-120_100247_2,1.459,181
contig-120_100260_1,0.319,470
contig-120_100263_1,0.552,543
contig-120_100276_1,0.724,402
contig-120_100286_1,1.276,682
contig-120_100295_1,0.639,465
contig-120_100299_1,0.820,366
contig-120_100302_1,0.336,447
contig-120_100303_1,1.493,201
contig-120_100311_1,1.042,432
contig-120_100312_1,3.062,192
contig-120_100313_1,3.107,531
contig-120_100314_1,1.250,480
contig-120_100319_1,1.935,155
contig-120_100319_2,0.932,322
contig-120_100320_1,0.214,653
contig-120_100322_1,65.680,732
contig-120_100325_1,0.947,628
contig-120_100330_2,1.448,518
contig-120_100336_1,0.399,368
contig-120_100339_1,0.547,525
contig-120_100340_1,58.624,258
contig-120_100346_2,1.510,298
contig-120_100352_2,0.926,324
contig-120_100359_1,2.372,253
contig-120_100359_2,0.833,180
contig-120_100362_1,0.274,548
contig-120_100369_1,1.664,721
contig-120_100370_2,11.778,221
contig-120_100385_1,0.296,507
contig-120_100388_1,4.231,390
contig-120_100388_2,7.109,183
contig-120_100389_1,1.158,259
contig-120_100389_2,0.500,300
contig-120_100391_2,1.629,431
contig-120_100394_1,1.779,253
contig-120_100395_2,4.036,252
contig-120_100395_3,4.070,328
contig-120_100396_1,1.608,653
contig-120_100398_1,30.827,369
contig-120_100402_1,1.000,142
contig-120_100405_1,0.231,649
contig-120_100411_1,0.987,304
contig-120_100414_1,1.301,692
contig-120_100415_1,0.423,710
contig-120_100424_3,2.410,234
contig-120_100425_1,0.423,709
contig-120_100428_1,0.602,731
contig-120_100432_1,0.985,134
contig-120_100432_2,2.147,204
contig-120_100444_1,1.902,305
contig-120_100445_2,0.980,459
contig-120_100447_1,5.134,409
contig-120_100448_1,0.863,695
contig-120_100459_1,0.252,596
contig-120_100460_1,2.217,406
contig-120_100465_1,0.773,728
contig-120_100468_1,1.515,297
contig-120_100468_2,0.466,322
contig-120_100470_1,1.008,735
contig-120_100472_1,10.259,564
contig-120_100475_1,0.857,175
contig-120_100475_2,0.482,311
contig-120_100475_3,0.815,184
contig-120_100477_1,0.729,605
contig-120_100484_1,3.925,558
contig-120_100486_1,0.600,250
contig-120_100486_2,0.857,175
contig-120_100491_1,469.938,666
contig-120_100493_1,2.007,731
contig-120_100501_1,2.716,261
contig-120_100501_2,1.621,174
contig-120_100506_1,0.958,313
contig-120_100511_1,1.316,228
contig-120_100515_1,2.095,716
contig-120_100517_2,2.027,370
contig-120_100522_2,1.882,144
contig-120_100524_1,1.176,255
contig-120_100525_1,6.551,731
contig-120_100526_1,1.432,419
contig-120_100530_1,0.244,566
contig-120_100533_1,6.104,558
contig-120_100535_1,1.760,254
contig-120_100537_1,1.708,346
contig-120_100539_1,4.762,567
contig-120_100547_1,0.458,655
contig-120_100560_1,2.564,351
contig-120_100565_1,1.091,275
contig-120_100567_1,0.949,316
contig-120_100571_1,0.583,242
contig-120_100577_2,5.333,225
contig-120_100582_1,1.000,147
contig-120_100582_2,1.089,551
contig-120_100584_1,1.989,528
contig-120_100592_1,1.128,266
contig-120_100597_1,0.410,683
contig-120_100601_1,0.418,718
contig-120_100607_1,0.781,384
contig-120_100611_1,6.065,371
contig-120_100616_2,0.716,194
contig-120_100616_3,0.605,248
contig-120_100619_1,0.503,597
contig-120_100623_1,0.938,320
contig-120_100626_2,0.718,418
contig-120_100633_1,2.165,678
contig-120_100634_1,1.289,349
contig-120_100634_2,5.090,288
contig-120_100636_1,5.648,179
contig-120_100636_2,11.021,237
contig-120_100637_1,8.463,730
contig-120_100639_1,1.596,188
contig-120_100652_1,0.698,215
contig-120_100659_1,1.322,227
contig-120_100661_2,0.416,361
contig-120_100662_2,0.815,552
contig-120_100666_1,0.773,388
contig-120_100670_2,0.784,574
contig-120_100673_1,0.636,472
contig-120_100673_2,0.987,152
contig-120_100675_2,1.158,259
contig-120_100678_1,0.647,232
contig-120_100678_2,0.890,337
contig-120_100679_1,11.725,306
contig-120_100686_1,0.523,287
contig-120_100687_2,0.908,327
contig-120_100688_1,0.912,329
contig-120_100691_1,2.436,730
contig-120_100702_1,1.027,292
contig-120_100703_1,0.408,731
contig-120_100705_2,3.965,374
contig-120_100711_1,1.589,661
contig-120_100712_1,0.374,377
contig-120_100715_1,2.149,698
contig-120_100717_1,0.870,517
contig-120_100721_1,0.754,398
contig-120_100732_1,2.093,494
contig-120_100735_2,0.649,228
contig-120_100738_1,0.993,146
contig-120_100738_2,1.374,214
contig-120_100739_1,2.353,255
contig-120_100739_2,1.000,141
contig-120_100745_1,18.385,431
contig-120_100746_1,0.640,469
contig-120_100746_2,2.597,231
contig-120_100749_2,23.337,294
contig-120_100755_1,16.290,410
contig-120_100756_1,23.577,189
contig-120_100756_2,0.739,203
contig-120_100759_1,0.528,284
contig-120_100770_1,5.433,300
contig-120_100770_2,2.153,209
contig-120_100772_1,2.710,715
contig-120_100773_1,0.971,309
contig-120_100775_1,0.979,144
contig-120_100785_1,0.309,457
contig-120_100786_1,3.050,341
contig-120_100789_2,0.872,344
contig-120_100793_1,0.617,243
contig-120_100798_2,4.770,466
contig-120_100799_1,0.441,681
contig-120_100804_1,0.594,505
contig-120_100807_1,0.211,711
contig-120_100811_1,0.175,732
contig-120_100812_1,7.250,597
contig-120_100817_1,0.513,265
contig-120_100820_1,0.942,308
contig-120_100821_2,1.186,247
contig-120_100825_1,0.711,633
contig-120_100836_1,0.820,183
contig-120_100841_1,0.420,357
contig-120_100841_2,1.514,288
contig-120_100845_2,1.340,447
contig-120_100846_1,9.711,180
contig-120_100846_2,8.525,276
contig-120_100847_2,3.982,226
contig-120_100848_1,0.824,182
contig-120_100849_1,1.373,217
contig-120_100852_1,1.810,153
contig-120_100852_2,2.658,336
contig-120_100853_1,0.461,651
contig-120_100867_1,2.866,157
contig-120_100868_1,0.952,620
contig-120_100877_1,1.083,277
contig-120_100880_1,0.622,482
contig-120_100886_1,1.322,227
contig-120_100890_1,0.328,458
contig-120_100891_1,1.991,452
contig-120_100892_1,7.145,647
contig-120_100893_2,2.083,216
contig-120_100895_2,1.891,476
contig-120_100899_1,0.676,408
contig-120_100899_2,1.692,172
contig-120_100901_1,0.881,675
contig-120_100908_2,1.010,297
contig-120_100912_2,1.487,195
contig-120_100913_1,0.758,190
contig-120_100914_1,0.517,580
contig-120_100923_1,1.985,528
contig-120_100924_1,20.235,686
contig-120_100932_1,3.861,231
contig-120_100933_2,2.325,246
contig-120_100939_1,0.296,504
contig-120_100942_2,5.660,424
contig-120_100943_1,0.900,667
contig-120_100944_1,1.550,387
contig-120_100944_2,1.538,195
contig-120_100947_1,4.527,729
contig-120_100949_1,5.733,731
contig-120_100955_1,1.179,509
contig-120_100957_1,1.290,221
contig-120_100965_1,1.515,198
contig-120_100966_1,0.266,563
contig-120_100969_1,1.391,207
contig-120_100969_2,7.705,292
contig-120_100971_1,0.268,560
contig-120_100972_1,1.290,462
contig-120_100978_2,3.872,141
contig-120_100981_2,1.049,286
contig-120_100982_1,0.809,556
contig-120_100983_2,0.538,513
contig-120_100984_1,0.511,587
contig-120_100986_1,2.211,265
contig-120_100986_2,0.589,231
contig-120_100991_1,0.343,428
contig-120_100991_2,1.000,133
contig-120_100997_1,0.228,657
contig-120_100998_1,40.993,711
contig-120_101003_1,1.399,429
contig-120_101005_1,1.408,731
contig-120_101006_1,8.166,697
contig-120_101007_1,0.221,679
contig-120_101015_1,2.270,459
contig-120_101027_2,7.288,431
contig-120_101029_2,0.888,338
contig-120_101037_1,1.415,530
contig-120_101052_1,1.497,598
contig-120_101053_1,28.367,447
contig-120_101054_1,0.602,498
contig-120_101057_1,0.665,194
contig-120_101057_2,0.620,242
contig-120_101059_1,0.346,434
contig-120_101061_2,0.336,447
contig-120_101062_2,1.936,377
contig-120_101065_1,0.865,171
contig-120_101067_1,0.678,637
contig-120_101072_1,11.783,276
contig-120_101072_2,21.924,303
contig-120_101076_1,0.216,694
contig-120_101078_1,0.882,340
contig-120_101080_1,0.777,193
contig-120_101083_1,6.086,654
contig-120_101093_1,1.613,651
contig-120_101094_1,1.435,209
contig-120_101095_1,1.490,200
contig-120_101095_2,1.991,226
contig-120_101106_1,3.497,727
contig-120_101109_1,1.842,570
contig-120_101109_2,1.873,150
contig-120_101117_1,0.435,690
contig-120_101119_2,1.206,247
contig-120_101120_2,0.974,154
contig-120_101131_2,1.979,530
contig-120_101133_1,0.199,624
contig-120_101135_1,0.942,619
contig-120_101140_1,5.972,318
contig-120_101140_2,9.169,409
contig-120_101150_1,0.961,309
contig-120_101151_1,1.152,256
contig-120_101152_2,0.918,159
contig-120_101152_3,1.000,300
contig-120_101154_2,0.833,354
contig-120_101156_2,0.736,197
contig-120_101159_1,1.734,173
contig-120_101159_2,0.303,495
contig-120_101160_1,2.091,287
contig-120_101160_2,0.838,179
contig-120_101163_1,5.364,698
contig-120_101165_1,1.441,186
contig-120_101167_1,0.789,190
contig-120_101167_2,1.000,141
contig-120_101171_1,4.335,173
contig-120_101172_1,15.527,732
contig-120_101175_1,0.694,216
contig-120_101177_1,1.105,543
contig-120_101178_1,0.521,576
contig-120_101179_1,3.835,729
contig-120_101189_1,1.042,551
contig-120_101193_2,0.882,340
contig-120_101198_1,6.130,462
contig-120_101202_2,1.807,249
contig-120_101207_1,0.656,457
contig-120_101208_1,5.209,717
contig-120_101214_1,0.256,587
contig-120_101218_1,35.613,729
contig-120_101223_1,1.235,719
contig-120_101228_1,2.000,140
contig-120_101228_2,0.951,143
contig-120_101233_1,4.873,708
contig-120_101236_1,1.210,728
contig-120_101237_1,1.351,333
contig-120_101237_2,0.955,157
contig-120_101239_2,0.288,475
contig-120_101242_1,0.885,339
contig-120_101243_1,1.253,359
contig-120_101245_1,13.874,699
contig-120_101246_1,0.773,582
contig-120_101254_1,1.158,259
contig-120_101255_1,5.200,574
contig-120_101259_1,7.602,708
contig-120_101260_1,5.129,496
contig-120_101261_1,0.620,484
contig-120_101265_1,0.949,297
contig-120_101268_1,8.639,216
contig-120_101269_1,2.778,486
contig-120_101272_1,5.567,697
contig-120_101273_1,0.700,200
contig-120_101274_1,0.987,149
contig-120_101282_1,1.140,658
contig-120_101303_1,1.075,279
contig-120_101311_1,2.578,166
contig-120_101311_2,1.756,164
contig-120_101317_2,1.408,213
contig-120_101318_1,0.560,268
contig-120_101318_2,5.115,347
contig-120_101321_1,0.584,257
contig-120_101323_2,0.903,496
contig-120_101328_1,0.630,476
contig-120_101336_1,1.741,680
contig-120_101337_1,3.631,729
contig-120_101338_1,0.568,243
contig-120_101344_1,0.796,377
contig-120_101347_1,0.228,657
contig-120_101348_1,0.862,174
contig-120_101349_2,7.590,412
contig-120_101353_1,0.870,517
contig-120_101360_1,4.576,653
contig-120_101361_2,1.027,292
contig-120_101367_2,1.886,158
contig-120_101375_2,0.974,154
contig-120_101376_1,0.664,226
contig-120_101377_1,1.797,315
contig-120_101384_1,0.638,235
contig-120_101385_1,1.553,676
contig-120_101386_1,1.060,566
contig-120_101396_1,1.121,669
contig-120_101403_1,8.413,387
contig-120_101411_1,0.993,137
contig-120_101412_1,0.803,725
contig-120_101414_1,1.968,437
contig-120_101421_1,0.222,675
contig-120_101422_1,4.116,249
contig-120_101423_2,1.320,225
contig-120_101426_1,9.818,725
contig-120_101427_2,0.698,215
contig-120_101431_2,1.734,173
contig-120_101434_1,0.826,363
contig-120_101435_1,0.811,185
contig-120_101440_1,0.756,397
contig-120_101446_1,0.450,666
contig-120_101451_1,1.282,234
contig-120_101456_1,1.158,259
contig-120_101457_1,4.471,630
contig-120_101459_1,0.763,393
contig-120_101464_1,0.949,158
contig-120_101464_2,0.514,292
contig-120_101465_1,1.091,275
contig-120_101470_1,1.420,729
contig-120_101472_1,0.874,515
contig-120_101476_1,2.237,389
contig-120_101476_2,0.811,339
contig-120_101479_1,1.128,665
contig-120_101480_1,3.503,471
contig-120_101481_1,1.466,191
contig-120_101483_2,3.481,210
contig-120_101488_1,0.938,160
contig-120_101493_1,1.765,162
contig-120_101494_1,2.000,150
contig-120_101495_1,3.954,260
contig-120_101495_2,4.080,438
contig-120_101498_2,1.631,168
contig-120_101505_1,1.209,728
contig-120_101506_1,1.903,473
contig-120_101512_3,1.583,187
contig-120_101513_1,1.194,345
contig-120_101513_2,0.847,177
contig-120_101514_1,0.775,387
contig-120_101516_1,0.818,352
contig-120_101520_2,0.896,163
contig-120_101531_1,0.436,688
contig-120_101533_1,3.539,254
contig-120_101535_1,1.034,435
contig-120_101542_1,2.135,562
contig-120_101545_1,0.919,309
contig-120_101545_2,2.017,363
contig-120_101547_2,0.507,296
contig-120_101548_2,0.872,516
contig-120_101549_1,5.332,728
contig-120_101554_1,2.230,269
contig-120_101554_2,10.803,361
contig-120_101560_1,0.222,675
contig-120_101561_2,0.968,310
contig-120_101565_1,0.754,199
contig-120_101565_2,1.255,239
contig-120_101567_1,0.442,670
contig-120_101570_2,4.763,346
contig-120_101583_1,2.559,401
contig-120_101591_1,1.364,648
contig-120_101594_2,0.323,465
contig-120_101596_1,1.677,535
contig-120_101598_2,1.339,224
contig-120_101599_1,1.124,534
contig-120_101602_3,1.875,160
contig-120_101603_1,1.556,675
contig-120_101608_1,2.293,702
contig-120_101609_1,4.648,543
contig-120_101623_1,3.947,228
contig-120_101627_1,1.217,240
contig-120_101636_1,2.886,201
contig-120_101637_1,0.628,239
contig-120_101638_1,0.396,729
contig-120_101639_1,1.000,143
contig-120_101639_2,0.562,267
contig-120_101640_1,1.104,540
contig-120_101648_1,0.421,712
contig-120_101663_1,1.833,156
contig-120_101663_2,1.485,505
contig-120_101664_2,1.240,242
contig-120_101665_1,8.250,617
contig-120_101667_2,0.547,274
contig-120_101669_1,1.310,458
contig-120_101672_2,2.265,257
contig-120_101674_1,0.229,632
contig-120_101677_1,1.992,133
contig-120_101678_1,13.931,729
contig-120_101686_1,2.486,543
contig-120_101687_1,13.003,308
contig-120_101689_1,0.545,527
contig-120_101699_2,0.312,481
contig-120_101704_1,2.158,688
contig-120_101705_1,9.825,302
contig-120_101711_1,0.926,324
contig-120_101713_1,0.318,471
contig-120_101713_2,0.977,133
contig-120_101714_1,0.993,146
contig-120_101715_1,2.444,239
contig-120_101717_1,0.509,589
contig-120_101718_1,1.031,291
contig-120_101719_1,0.808,167
contig-120_101719_3,0.581,258
contig-120_101730_1,4.847,706
contig-120_101732_2,0.985,132
contig-120_101732_3,0.410,344
contig-120_101743_1,41.934,212
contig-120_101745_1,11.507,687
contig-120_101749_2,1.073,549
contig-120_101750_1,1.487,189
contig-120_101754_1,3.466,726
contig-120_101756_1,2.418,306
contig-120_101757_1,1.356,205
contig-120_101759_2,0.694,421
contig-120_101771_1,0.415,357
contig-120_101771_2,0.929,140
contig-120_101785_1,5.926,645
contig-120_101786_1,2.419,186
contig-120_101786_2,3.839,342
contig-120_101787_1,7.276,617
contig-120_101788_1,1.381,320
contig-120_101788_2,1.000,145
contig-120_101790_1,0.593,253
contig-120_101790_2,0.860,150
contig-120_101791_1,5.014,359
contig-120_101791_2,6.306,333
contig-120_101794_1,3.478,647
contig-120_101798_1,0.785,191
contig-120_101799_1,0.414,725
contig-120_101800_1,1.515,693
contig-120_101815_1,3.252,369
contig-120_101817_1,1.007,298
contig-120_101823_1,0.253,592
contig-120_101826_1,0.408,368
contig-120_101827_1,0.481,312
contig-120_101827_2,2.224,268
contig-120_101829_1,0.732,615
contig-120_101830_1,1.872,141
contig-120_101832_1,1.690,171
contig-120_101834_1,1.694,620
contig-120_101843_1,0.478,314
contig-120_101845_2,0.487,269
contig-120_101847_1,8.824,712
contig-120_101850_1,2.022,371
contig-120_101850_2,3.488,172
contig-120_101855_1,1.639,366
contig-120_101858_1,1.152,480
contig-120_101861_1,5.467,726
contig-120_101867_2,2.239,268
contig-120_101868_1,0.398,724
contig-120_101869_2,1.260,219
contig-120_101869_3,0.964,137
contig-120_101873_1,1.099,273
contig-120_101875_1,1.361,551
contig-120_101878_1,0.784,365
contig-120_101879_1,3.868,417
contig-120_101880_1,0.862,348
contig-120_101885_2,3.896,385
contig-120_101886_2,2.930,256
contig-120_101891_2,1.299,462
contig-120_101893_2,0.653,452
contig-120_101898_1,1.349,218
contig-120_101904_1,0.985,457
contig-120_101906_1,0.581,516
contig-120_101908_1,0.714,210
contig-120_101908_2,6.207,498
contig-120_101910_1,1.154,260
contig-120_101911_2,0.593,253
contig-120_101916_1,0.503,578
contig-120_101920_1,0.688,218
contig-120_101927_2,1.213,371
contig-120_101928_1,0.962,156
contig-120_101933_2,0.940,319
contig-120_101937_1,0.543,552
contig-120_101941_1,1.574,570
contig-120_101943_1,0.909,660
contig-120_101946_1,0.674,411
contig-120_101950_1,0.815,726
contig-120_101953_1,1.167,257
contig-120_101954_1,1.376,218
contig-120_101962_2,0.993,136
contig-120_101964_1,0.721,405
contig-120_101967_1,1.308,572
contig-120_101979_1,2.615,683
contig-120_101980_1,40.494,324
contig-120_101981_2,0.610,246
